id_producto;nombre;categoria;subcategoria;marca;precio_lista;costo_unitario_promedio;producto_estrella;asociacion_1;asociacion_2;asociacion_3
214;Filete de Pollo 1 kg;Carnes y Aves;Pollo;San Fernando;23.9;18.1;True;Arroz;Verduras;Salsas y Condimentos
215;Mollejas de Pollo 1 kg;Carnes y Aves;Pollo;Redondos;10.9;7.6;False;Arroz;Verduras;Salsas y Condimentos
216;Hígado de Pollo 1 kg;Carnes y Aves;Pollo;San Fernando;9.9;6.8;False;Arroz;Verduras;Salsas y Condimentos
217;Bistec de Res 1 kg;Carnes y Aves;Res;La Segoviana;39.9;31.2;True;Arroz;Tubérculos;Verduras
218;Lomo Fino 1 kg;Carnes y Aves;Res;La Segoviana;69.9;55.8;False;Arroz;Tubérculos;Verduras
219;Asado de Tira 1 kg;Carnes y Aves;Res;La Segoviana;38.9;30.3;False;Arroz;Tubérculos;Verduras
220;Carne Molida Especial 1 kg;Carnes y Aves;Res;La Segoviana;32.9;25.2;True;Arroz;Tubérculos;Verduras
221;Punta de Pecho 1 kg;Carnes y Aves;Res;La Segoviana;31.9;24.2;False;Arroz;Tubérculos;Verduras
222;Peceto 1 kg;Carnes y Aves;Res;La Segoviana;42.9;33.4;False;Arroz;Tubérculos;Verduras
223;Bife Angosto 1 kg;Carnes y Aves;Res;La Segoviana;49.9;39.2;False;Arroz;Tubérculos;Verduras
224;Entraña 1 kg;Carnes y Aves;Res;La Segoviana;52.9;41.6;False;Arroz;Tubérculos;Verduras
225;Chuleta de Cerdo 1 kg;Carnes y Aves;Cerdo;Otto Kunz;28.9;22.1;True;Arroz;Tubérculos;Salsas y Condimentos
226;Lomo de Cerdo 1 kg;Carnes y Aves;Cerdo;Otto Kunz;32.9;25.4;False;Arroz;Tubérculos;Salsas y Condimentos
227;Costilla de Cerdo 1 kg;Carnes y Aves;Cerdo;Otto Kunz;29.9;22.8;False;Arroz;Tubérculos;Salsas y Condimentos
228;Pierna de Cerdo 1 kg;Carnes y Aves;Cerdo;Otto Kunz;27.9;21.1;False;Arroz;Tubérculos;Salsas y Condimentos
229;Panceta de Cerdo 1 kg;Carnes y Aves;Cerdo;Otto Kunz;30.9;23.7;False;Arroz;Tubérculos;Salsas y Condimentos
230;Chuleta Ahumada 1 kg;Carnes y Aves;Cerdo;Otto Kunz;34.9;27.2;False;Arroz;Tubérculos;Salsas y Condimentos
231;Jamón Inglés 200 g;Carnes y Aves;Embutidos;Otto Kunz;9.9;6.9;False;Quesos;Gaseosas;Papas Fritas y Snacks
232;Jamón de Pavo 200 g;Carnes y Aves;Embutidos;San Fernando;10.9;7.7;False;Quesos;Gaseosas;Papas Fritas y Snacks
233;Hot Dog Clásico 250 g;Carnes y Aves;Embutidos;Otto Kunz;7.9;5.3;True;Quesos;Gaseosas;Papas Fritas y Snacks
234;Salchicha Parrillera 500 g;Carnes y Aves;Embutidos;Otto Kunz;15.9;11.4;False;Quesos;Gaseosas;Papas Fritas y Snacks
235;Chorizo Parrillero 500 g;Carnes y Aves;Embutidos;Braedt;18.9;13.9;False;Quesos;Gaseosas;Papas Fritas y Snacks
236;Mortadela Familiar 500 g;Carnes y Aves;Embutidos;Braedt;9.9;6.9;False;Quesos;Gaseosas;Papas Fritas y Snacks
237;Salame 200 g;Carnes y Aves;Embutidos;Braedt;14.9;10.9;False;Quesos;Gaseosas;Papas Fritas y Snacks
238;Papas Lays Clásicas 45 g;Snacks y Dulces;Papas Fritas y Snacks;Lays;3.5;2.2;True;Gaseosas;Chocolates;Agua
239;Papas Lays Familiar 150 g;Snacks y Dulces;Papas Fritas y Snacks;Lays;9.9;6.8;True;Gaseosas;Chocolates;Agua
240;Doritos Queso 150 g;Snacks y Dulces;Papas Fritas y Snacks;Doritos;10.5;7.2;True;Gaseosas;Chocolates;Agua
241;Chizitos 150 g;Snacks y Dulces;Papas Fritas y Snacks;Karinto;6.9;4.6;False;Gaseosas;Chocolates;Agua
242;Piqueo Snax 200 g;Snacks y Dulces;Papas Fritas y Snacks;Karinto;8.9;6.0;False;Gaseosas;Chocolates;Agua
243;Pringles Original 110 g;Snacks y Dulces;Papas Fritas y Snacks;Pringles;11.9;8.5;False;Gaseosas;Chocolates;Agua
244;Maní Salado 200 g;Snacks y Dulces;Papas Fritas y Snacks;Karinto;5.9;3.9;False;Gaseosas;Chocolates;Agua
245;Mix de Frutos Secos 200 g;Snacks y Dulces;Papas Fritas y Snacks;Villa Natura;14.9;10.8;False;Gaseosas;Chocolates;Agua
246;Canchita Salada 100 g;Snacks y Dulces;Papas Fritas y Snacks;Karinto;4.5;2.9;False;Gaseosas;Chocolates;Agua
247;Nachos Naturales 200 g;Snacks y Dulces;Papas Fritas y Snacks;Doritos;12.9;9.2;False;Gaseosas;Chocolates;Agua
248;Chocolate Sublime;Snacks y Dulces;Chocolates;Nestlé;2.5;1.5;True;Galletas Dulces;Café y Té;Yogurt
249;Chocolate Triángulo;Snacks y Dulces;Chocolates;Winter's;2.2;1.3;True;Galletas Dulces;Café y Té;Yogurt
250;Chocolate Princesa;Snacks y Dulces;Chocolates;Nestlé;2.5;1.5;True;Galletas Dulces;Café y Té;Yogurt
251;Chocolate Costa Leche;Snacks y Dulces;Chocolates;Costa;4.5;2.9;False;Galletas Dulces;Café y Té;Yogurt
252;Chocolate Hershey's Milk;Snacks y Dulces;Chocolates;Hershey's;6.9;4.7;False;Galletas Dulces;Café y Té;Yogurt
253;Chocolate KitKat 4 Fingers;Snacks y Dulces;Chocolates;Nestlé;4.2;2.8;False;Galletas Dulces;Café y Té;Yogurt
254;Chocolate Snickers;Snacks y Dulces;Chocolates;Snickers;4.5;3.0;False;Galletas Dulces;Café y Té;Yogurt
255;Chocolate Milkybar;Snacks y Dulces;Chocolates;Nestlé;3.9;2.6;False;Galletas Dulces;Café y Té;Yogurt
256;Chocolate Vizzio Almendras;Snacks y Dulces;Chocolates;Costa;8.9;6.2;False;Galletas Dulces;Café y Té;Yogurt
257;Chocolate Ferrero Rocher 8 u;Snacks y Dulces;Chocolates;Ferrero;24.9;18.5;False;Galletas Dulces;Café y Té;Yogurt
258;Galletas Casino Vainilla;Snacks y Dulces;Galletas Dulces;Field;2.5;1.5;True;Leche;Café y Té;Jugos
259;Galletas Casino Chocolate;Snacks y Dulces;Galletas Dulces;Field;2.5;1.5;False;Leche;Café y Té;Jugos
260;Galletas Oreo Original;Snacks y Dulces;Galletas Dulces;Oreo;3.2;2.0;True;Leche;Café y Té;Jugos
261;Galletas Oreo Doble Crema;Snacks y Dulces;Galletas Dulces;Oreo;3.5;2.2;False;Leche;Café y Té;Jugos
262;Galletas Pícaras;Snacks y Dulces;Galletas Dulces;Nestlé;3.2;2.0;False;Leche;Café y Té;Jugos
263;Galletas Charada;Snacks y Dulces;Galletas Dulces;Field;2.9;1.8;False;Leche;Café y Té;Jugos
264;Galletas Soda Field;Snacks y Dulces;Galletas Dulces;Field;3.5;2.3;False;Leche;Café y Té;Jugos
265;Galletas Integrales;Snacks y Dulces;Galletas Dulces;McKay;5.9;4.1;False;Leche;Café y Té;Jugos
266;Galletas Chips Ahoy!;Snacks y Dulces;Galletas Dulces;Nabisco;6.9;4.8;False;Leche;Café y Té;Jugos
267;Galletas Morochas;Snacks y Dulces;Galletas Dulces;Nestlé;2.9;1.8;False;Leche;Café y Té;Jugos
268;Caramelos Halls Menta;Snacks y Dulces;Caramelos y Chicles;Halls;2.5;1.5;False;Gaseosas;Chocolates;
269;Caramelos Halls Cereza;Snacks y Dulces;Caramelos y Chicles;Halls;2.5;1.5;False;Gaseosas;Chocolates;
270;Chicles Trident Hierbabuena;Snacks y Dulces;Caramelos y Chicles;Trident;3.5;2.2;False;Gaseosas;Chocolates;
271;Chicles Trident Sandía;Snacks y Dulces;Caramelos y Chicles;Trident;3.5;2.2;False;Gaseosas;Chocolates;
272;Chicles Orbit Menta;Snacks y Dulces;Caramelos y Chicles;Orbit;3.9;2.5;False;Gaseosas;Chocolates;
273;Caramelos Mentos Frutas;Snacks y Dulces;Caramelos y Chicles;Mentos;3.5;2.2;False;Gaseosas;Chocolates;
274;Caramelos Ambrosoli Surtidos;Snacks y Dulces;Caramelos y Chicles;Ambrosoli;4.5;2.9;False;Gaseosas;Chocolates;
275;Gomitas Fini Ositos;Snacks y Dulces;Caramelos y Chicles;Fini;6.9;4.8;False;Gaseosas;Chocolates;
276;Gomitas Trululu Ácidos;Snacks y Dulces;Caramelos y Chicles;Trululu;5.9;4.0;False;Gaseosas;Chocolates;
277;Paletas Chupetín;Snacks y Dulces;Caramelos y Chicles;Ambrosoli;4.9;3.3;False;Gaseosas;Chocolates;
278;Detergente Bolívar 1 kg;Limpieza;Detergentes;Bolívar;11.9;8.1;True;Desinfectantes;Papel Higiénico y Papel Toalla;Limpiadores Multiuso
279;Detergente Ariel 1 kg;Limpieza;Detergentes;Ariel;15.9;11.4;True;Desinfectantes;Papel Higiénico y Papel Toalla;Limpiadores Multiuso
280;Detergente Ace 800 g;Limpieza;Detergentes;Ace;10.9;7.4;True;Desinfectantes;Papel Higiénico y Papel Toalla;Limpiadores Multiuso
281;Detergente Sapolio 900 g;Limpieza;Detergentes;Sapolio;9.9;6.7;True;Desinfectantes;Papel Higiénico y Papel Toalla;Limpiadores Multiuso
282;Detergente Opal 1 kg;Limpieza;Detergentes;Opal;8.9;5.9;False;Desinfectantes;Papel Higiénico y Papel Toalla;Limpiadores Multiuso
283;Detergente Bolívar 3 kg;Limpieza;Detergentes;Bolívar;32.9;24.8;True;Desinfectantes;Papel Higiénico y Papel Toalla;Limpiadores Multiuso
284;Detergente Ariel Pods 15 u;Limpieza;Detergentes;Ariel;39.9;30.2;False;Desinfectantes;Papel Higiénico y Papel Toalla;Limpiadores Multiuso
285;Detergente Líquido Ariel 2 L;Limpieza;Detergentes;Ariel;34.9;25.9;False;Desinfectantes;Papel Higiénico y Papel Toalla;Limpiadores Multiuso
286;Detergente Líquido Bolívar 2 L;Limpieza;Detergentes;Bolívar;28.9;20.8;False;Desinfectantes;Papel Higiénico y Papel Toalla;Limpiadores Multiuso
287;Suavizante Downy 1 L;Limpieza;Detergentes;Downy;16.9;12.2;False;Desinfectantes;Papel Higiénico y Papel Toalla;Limpiadores Multiuso
288;Lavavajillas Ayudín 500 ml;Limpieza;Lavavajillas;Ayudín;6.5;4.2;True;Utensilios de Cocina;Limpiadores Multiuso;Papel Higiénico y Papel Toalla
289;Lavavajillas Sapolio Limón;Limpieza;Lavavajillas;Sapolio;5.9;3.8;True;Utensilios de Cocina;Limpiadores Multiuso;Papel Higiénico y Papel Toalla
290;Lavavajillas Magistral 650 ml;Limpieza;Lavavajillas;Magistral;7.2;4.8;True;Utensilios de Cocina;Limpiadores Multiuso;Papel Higiénico y Papel Toalla
291;Lavavajillas Ayudín Repuesto;Limpieza;Lavavajillas;Ayudín;5.9;3.9;False;Utensilios de Cocina;Limpiadores Multiuso;Papel Higiénico y Papel Toalla
292;Esponja Multiuso;Limpieza;Lavavajillas;3M;4.5;2.9;False;Utensilios de Cocina;Limpiadores Multiuso;Papel Higiénico y Papel Toalla
293;Esponja Antibacterial;Limpieza;Lavavajillas;Scotch-Brite;5.9;3.9;False;Utensilios de Cocina;Limpiadores Multiuso;Papel Higiénico y Papel Toalla
294;Guantes de Limpieza M;Limpieza;Lavavajillas;Virutex;8.9;6.1;False;Utensilios de Cocina;Limpiadores Multiuso;Papel Higiénico y Papel Toalla
295;Guantes de Limpieza L;Limpieza;Lavavajillas;Virutex;8.9;6.1;False;Utensilios de Cocina;Limpiadores Multiuso;Papel Higiénico y Papel Toalla
296;Paño Microfibra;Limpieza;Lavavajillas;Virutex;6.9;4.6;False;Utensilios de Cocina;Limpiadores Multiuso;Papel Higiénico y Papel Toalla
297;Escobilla para Vasos;Limpieza;Lavavajillas;Virutex;7.9;5.3;False;Utensilios de Cocina;Limpiadores Multiuso;Papel Higiénico y Papel Toalla
298;Lejía Ayudín 2 L;Limpieza;Desinfectantes;Ayudín;7.9;5.2;True;Limpiadores Multiuso;Papel Higiénico y Papel Toalla;Detergentes
299;Lejía Clorox 2 L;Limpieza;Desinfectantes;Clorox;8.9;5.9;True;Limpiadores Multiuso;Papel Higiénico y Papel Toalla;Detergentes
300;Desinfectante Poett Lavanda;Limpieza;Desinfectantes;Poett;9.9;6.8;True;Limpiadores Multiuso;Papel Higiénico y Papel Toalla;Detergentes
301;Desinfectante Poett Floral;Limpieza;Desinfectantes;Poett;9.9;6.8;False;Limpiadores Multiuso;Papel Higiénico y Papel Toalla;Detergentes
302;Alcohol 70% 1 L;Limpieza;Desinfectantes;Suiza Lab;14.9;10.8;False;Limpiadores Multiuso;Papel Higiénico y Papel Toalla;Detergentes
303;Limpiador Antibacterial;Limpieza;Desinfectantes;Lysol;18.9;13.9;False;Limpiadores Multiuso;Papel Higiénico y Papel Toalla;Detergentes
304;Desinfectante Multiuso;Limpieza;Desinfectantes;Mr. Músculo;12.9;9.2;False;Limpiadores Multiuso;Papel Higiénico y Papel Toalla;Detergentes
305;Cloro Gel;Limpieza;Desinfectantes;Ayudín;8.9;6.0;False;Limpiadores Multiuso;Papel Higiénico y Papel Toalla;Detergentes
306;Desinfectante Cítrico;Limpieza;Desinfectantes;Poett;10.5;7.2;False;Limpiadores Multiuso;Papel Higiénico y Papel Toalla;Detergentes
307;Toallas Desinfectantes 80 u;Limpieza;Desinfectantes;Lysol;19.9;14.8;False;Limpiadores Multiuso;Papel Higiénico y Papel Toalla;Detergentes
308;Limpiavidrios 500 ml;Limpieza;Limpiadores Multiuso;Mr. Músculo;10.9;7.6;False;Desinfectantes;Limpieza del Hogar;Papel Higiénico y Papel Toalla
309;Limpiador Multiuso Lavanda;Limpieza;Limpiadores Multiuso;Sapolio;8.9;6.0;True;Desinfectantes;Limpieza del Hogar;Papel Higiénico y Papel Toalla
310;Limpiador Multiuso Limón;Limpieza;Limpiadores Multiuso;Sapolio;8.9;6.0;False;Desinfectantes;Limpieza del Hogar;Papel Higiénico y Papel Toalla
311;Limpiador de Baño;Limpieza;Limpiadores Multiuso;Mr. Músculo;11.9;8.4;False;Desinfectantes;Limpieza del Hogar;Papel Higiénico y Papel Toalla
312;Limpiador de Cocina;Limpieza;Limpiadores Multiuso;Cif;12.9;9.1;False;Desinfectantes;Limpieza del Hogar;Papel Higiénico y Papel Toalla
313;Crema Limpiadora;Limpieza;Limpiadores Multiuso;Cif;9.9;6.8;False;Desinfectantes;Limpieza del Hogar;Papel Higiénico y Papel Toalla
314;Limpiador para Pisos;Limpieza;Limpiadores Multiuso;Poett;10.9;7.6;False;Desinfectantes;Limpieza del Hogar;Papel Higiénico y Papel Toalla
315;Lustramuebles;Limpieza;Limpiadores Multiuso;Blem;15.9;11.4;False;Desinfectantes;Limpieza del Hogar;Papel Higiénico y Papel Toalla
316;Quitagrasa Cocina;Limpieza;Limpiadores Multiuso;Cif;12.9;9.1;False;Desinfectantes;Limpieza del Hogar;Papel Higiénico y Papel Toalla
317;Limpiador de Acero Inoxidable;Limpieza;Limpiadores Multiuso;3M;17.9;13.1;False;Desinfectantes;Limpieza del Hogar;Papel Higiénico y Papel Toalla
318;Papel Higiénico Elite 12 rollos;Limpieza;Papel Higiénico y Papel Toalla;Elite;22.9;16.8;True;Desinfectantes;Limpiadores Multiuso;Jabones
319;Papel Higiénico Suave 12 rollos;Limpieza;Papel Higiénico y Papel Toalla;Suave;19.9;14.2;True;Desinfectantes;Limpiadores Multiuso;Jabones
320;Papel Higiénico Noble 12 rollos;Limpieza;Papel Higiénico y Papel Toalla;Noble;21.9;15.8;False;Desinfectantes;Limpiadores Multiuso;Jabones
321;Papel Toalla Elite 2 rollos;Limpieza;Papel Higiénico y Papel Toalla;Elite;10.9;7.5;True;Desinfectantes;Limpiadores Multiuso;Jabones
322;Papel Toalla Scott;Limpieza;Papel Higiénico y Papel Toalla;Scott;11.9;8.2;False;Desinfectantes;Limpiadores Multiuso;Jabones
323;Servilletas Elite 200 hojas;Limpieza;Papel Higiénico y Papel Toalla;Elite;7.9;5.3;False;Desinfectantes;Limpiadores Multiuso;Jabones
324;Servilletas Scott 200 hojas;Limpieza;Papel Higiénico y Papel Toalla;Scott;8.2;5.6;False;Desinfectantes;Limpiadores Multiuso;Jabones
325;Pañuelos Faciales Elite;Limpieza;Papel Higiénico y Papel Toalla;Elite;6.9;4.6;False;Desinfectantes;Limpiadores Multiuso;Jabones
326;Pañuelos Faciales Scott;Limpieza;Papel Higiénico y Papel Toalla;Scott;7.2;4.9;False;Desinfectantes;Limpiadores Multiuso;Jabones
327;Papel Higiénico Premium 24 rollos;Limpieza;Papel Higiénico y Papel Toalla;Elite;39.9;30.1;False;Desinfectantes;Limpiadores Multiuso;Jabones
328;Shampoo Nutrición 400 ml;Cuidado Personal;Shampoo y Acondicionador;Head & Shoulders;18.9;13.6;True;Jabones;Desodorantes;
329;Shampoo Anticaspa 400 ml;Cuidado Personal;Shampoo y Acondicionador;Head & Shoulders;19.9;14.3;True;Jabones;Desodorantes;
330;Shampoo Hidratación 650 ml;Cuidado Personal;Shampoo y Acondicionador;Pantene;24.9;18.2;True;Jabones;Desodorantes;
331;Shampoo Restauración 650 ml;Cuidado Personal;Shampoo y Acondicionador;Pantene;24.9;18.2;False;Jabones;Desodorantes;
332;Shampoo Reparación 400 ml;Cuidado Personal;Shampoo y Acondicionador;Sedal;16.9;11.9;True;Jabones;Desodorantes;
333;Acondicionador Reparación 400 ml;Cuidado Personal;Shampoo y Acondicionador;Sedal;16.9;11.9;False;Jabones;Desodorantes;
334;Shampoo Natural 400 ml;Cuidado Personal;Shampoo y Acondicionador;Dove;18.9;13.4;False;Jabones;Desodorantes;
335;Acondicionador Nutrición 400 ml;Cuidado Personal;Shampoo y Acondicionador;Dove;18.9;13.4;False;Jabones;Desodorantes;
336;Shampoo Niño 400 ml;Cuidado Personal;Shampoo y Acondicionador;Johnson's;17.9;12.6;False;Jabones;Desodorantes;
337;Shampoo Aloe Vera 750 ml;Cuidado Personal;Shampoo y Acondicionador;Herbal Essences;29.9;22.1;False;Jabones;Desodorantes;
338;Shampoo Coco 750 ml;Cuidado Personal;Shampoo y Acondicionador;Herbal Essences;29.9;22.1;False;Jabones;Desodorantes;
339;Shampoo Micelar 400 ml;Cuidado Personal;Shampoo y Acondicionador;Pantene;22.9;16.6;False;Jabones;Desodorantes;
340;Shampoo Men 400 ml;Cuidado Personal;Shampoo y Acondicionador;Head & Shoulders;20.9;15.1;False;Jabones;Desodorantes;
341;Shampoo Hidratante 900 ml;Cuidado Personal;Shampoo y Acondicionador;Sedal;31.9;23.8;False;Jabones;Desodorantes;
342;Shampoo Control Caída 400 ml;Cuidado Personal;Shampoo y Acondicionador;Dove;21.9;15.9;False;Jabones;Desodorantes;
343;Jabón Tocador Original;Cuidado Personal;Jabones;Palmolive;3.5;2.2;True;Shampoo y Acondicionador;Desodorantes;Higiene Bucal
344;Jabón Avena;Cuidado Personal;Jabones;Dove;4.5;2.9;True;Shampoo y Acondicionador;Desodorantes;Higiene Bucal
345;Jabón Antibacterial;Cuidado Personal;Jabones;Protex;4.9;3.2;True;Shampoo y Acondicionador;Desodorantes;Higiene Bucal
346;Jabón Humectante;Cuidado Personal;Jabones;Nivea;4.9;3.2;False;Shampoo y Acondicionador;Desodorantes;Higiene Bucal
347;Jabón Glicerina;Cuidado Personal;Jabones;Moncler;3.9;2.5;False;Shampoo y Acondicionador;Desodorantes;Higiene Bucal
348;Jabón Líquido 250 ml;Cuidado Personal;Jabones;Dove;11.9;8.4;False;Shampoo y Acondicionador;Desodorantes;Higiene Bucal
349;Jabón Líquido Antibacterial;Cuidado Personal;Jabones;Protex;12.9;9.2;False;Shampoo y Acondicionador;Desodorantes;Higiene Bucal
350;Jabón Bebé;Cuidado Personal;Jabones;Johnson's;5.9;3.9;False;Shampoo y Acondicionador;Desodorantes;Higiene Bucal
351;Jabón Carbón Activado;Cuidado Personal;Jabones;Nivea;6.9;4.8;False;Shampoo y Acondicionador;Desodorantes;Higiene Bucal
352;Jabón Exfoliante;Cuidado Personal;Jabones;Dove;5.9;4.1;False;Shampoo y Acondicionador;Desodorantes;Higiene Bucal
353;Pasta Dental Triple Acción;Cuidado Personal;Higiene Bucal;Colgate;8.9;6.2;True;Jabones;Desodorantes;
354;Pasta Dental Luminous White;Cuidado Personal;Higiene Bucal;Colgate;14.9;10.8;True;Jabones;Desodorantes;
355;Pasta Dental Protección Completa;Cuidado Personal;Higiene Bucal;Oral-B;10.9;7.7;False;Jabones;Desodorantes;
356;Cepillo Dental Suave;Cuidado Personal;Higiene Bucal;Oral-B;8.9;6.1;True;Jabones;Desodorantes;
357;Cepillo Dental Medio;Cuidado Personal;Higiene Bucal;Colgate;7.9;5.4;False;Jabones;Desodorantes;
358;Enjuague Bucal 500 ml;Cuidado Personal;Higiene Bucal;Listerine;18.9;13.6;False;Jabones;Desodorantes;
359;Hilo Dental;Cuidado Personal;Higiene Bucal;Oral-B;9.9;6.9;False;Jabones;Desodorantes;
360;Cepillo Dental Infantil;Cuidado Personal;Higiene Bucal;Colgate;6.9;4.6;False;Jabones;Desodorantes;
361;Pasta Dental Infantil;Cuidado Personal;Higiene Bucal;Colgate;8.9;6.2;False;Jabones;Desodorantes;
362;Cepillo Eléctrico;Cuidado Personal;Higiene Bucal;Oral-B;69.9;54.2;False;Jabones;Desodorantes;
363;Desodorante Aerosol Men;Cuidado Personal;Desodorantes;Nivea;16.9;12.1;True;Jabones;Afeitado;Shampoo y Acondicionador
364;Desodorante Aerosol Women;Cuidado Personal;Desodorantes;Nivea;16.9;12.1;False;Jabones;Afeitado;Shampoo y Acondicionador
365;Desodorante Roll-On;Cuidado Personal;Desodorantes;Dove;13.9;9.9;False;Jabones;Afeitado;Shampoo y Acondicionador
366;Desodorante Barra;Cuidado Personal;Desodorantes;Old Spice;17.9;12.9;False;Jabones;Afeitado;Shampoo y Acondicionador
367;Desodorante Clínico;Cuidado Personal;Desodorantes;Secret;24.9;18.6;False;Jabones;Afeitado;Shampoo y Acondicionador
368;Desodorante Spray Axe;Cuidado Personal;Desodorantes;Axe;18.9;13.6;False;Jabones;Afeitado;Shampoo y Acondicionador
369;Desodorante Dove Men;Cuidado Personal;Desodorantes;Dove;17.9;12.8;False;Jabones;Afeitado;Shampoo y Acondicionador
370;Desodorante Rexona Clinical;Cuidado Personal;Desodorantes;Rexona;25.9;19.4;False;Jabones;Afeitado;Shampoo y Acondicionador
371;Máquina de Afeitar Desechable;Cuidado Personal;Afeitado;Gillette;12.9;9.1;False;Desodorantes;Jabones;Higiene Bucal
372;Máquina Mach3;Cuidado Personal;Afeitado;Gillette;39.9;30.1;False;Desodorantes;Jabones;Higiene Bucal
373;Cartuchos Mach3 x2;Cuidado Personal;Afeitado;Gillette;42.9;32.5;False;Desodorantes;Jabones;Higiene Bucal
374;Espuma de Afeitar;Cuidado Personal;Afeitado;Gillette;18.9;13.6;False;Desodorantes;Jabones;Higiene Bucal
375;Gel de Afeitar;Cuidado Personal;Afeitado;Nivea Men;19.9;14.3;False;Desodorantes;Jabones;Higiene Bucal
376;After Shave;Cuidado Personal;Afeitado;Gillette;24.9;18.2;False;Desodorantes;Jabones;Higiene Bucal
377;Brocha de Afeitar;Cuidado Personal;Afeitado;Wilkinson;16.9;12.1;False;Desodorantes;Jabones;Higiene Bucal
378;Pizza Suprema Familiar;Congelados;Pizzas y Comidas Preparadas;Dr. Oetker;24.9;18.3;True;Gaseosas;Quesos;Papas Fritas y Snacks
379;Pizza Pepperoni Familiar;Congelados;Pizzas y Comidas Preparadas;Dr. Oetker;24.9;18.3;True;Gaseosas;Quesos;Papas Fritas y Snacks
380;Pizza Hawaiana;Congelados;Pizzas y Comidas Preparadas;Casa Europa;22.9;16.7;False;Gaseosas;Quesos;Papas Fritas y Snacks
381;Lasaña Boloñesa;Congelados;Pizzas y Comidas Preparadas;Casa Europa;18.9;13.8;False;Gaseosas;Quesos;Papas Fritas y Snacks
382;Nuggets de Pollo 500 g;Congelados;Pizzas y Comidas Preparadas;San Fernando;19.9;14.6;True;Gaseosas;Quesos;Papas Fritas y Snacks
383;Hamburguesas de Res x4;Congelados;Pizzas y Comidas Preparadas;Otto Kunz;22.9;16.8;False;Gaseosas;Quesos;Papas Fritas y Snacks
384;Croquetas de Pollo;Congelados;Pizzas y Comidas Preparadas;Redondos;18.9;13.7;False;Gaseosas;Quesos;Papas Fritas y Snacks
385;Empanadas Congeladas x6;Congelados;Pizzas y Comidas Preparadas;Casa Europa;16.9;12.2;False;Gaseosas;Quesos;Papas Fritas y Snacks
386;Pechuga de Pollo Congelada;Congelados;Carnes Congeladas;San Fernando;22.9;17.1;False;Verduras Congeladas;Arroz;Salsas y Condimentos
387;Muslo de Pollo Congelado;Congelados;Carnes Congeladas;Redondos;17.9;13.1;False;Verduras Congeladas;Arroz;Salsas y Condimentos
388;Hamburguesa de Pollo;Congelados;Carnes Congeladas;San Fernando;18.9;13.8;False;Verduras Congeladas;Arroz;Salsas y Condimentos
389;Filete de Merluza;Congelados;Carnes Congeladas;Pescanova;26.9;20.3;False;Verduras Congeladas;Arroz;Salsas y Condimentos
390;Langostinos 500 g;Congelados;Carnes Congeladas;Pescanova;39.9;30.8;False;Verduras Congeladas;Arroz;Salsas y Condimentos
391;Mix de Mariscos;Congelados;Carnes Congeladas;Pescanova;34.9;26.6;False;Verduras Congeladas;Arroz;Salsas y Condimentos
392;Brócoli Congelado;Congelados;Verduras Congeladas;Frío Campo;11.9;8.4;False;Carnes Congeladas;Arroz;Aceites
393;Mix de Verduras;Congelados;Verduras Congeladas;Frío Campo;12.9;9.1;False;Carnes Congeladas;Arroz;Aceites
394;Arvejas Congeladas;Congelados;Verduras Congeladas;Frío Campo;9.9;6.9;False;Carnes Congeladas;Arroz;Aceites
395;Choclo Desgranado;Congelados;Verduras Congeladas;Frío Campo;10.9;7.6;False;Carnes Congeladas;Arroz;Aceites
396;Espinaca Congelada;Congelados;Verduras Congeladas;Frío Campo;10.9;7.6;False;Carnes Congeladas;Arroz;Aceites
397;Helado D'Onofrio 1 L;Congelados;Helados;D'Onofrio;19.9;14.8;True;Chocolates;Galletas Dulces;
398;Helado Sublime 1 L;Congelados;Helados;D'Onofrio;21.9;16.4;False;Chocolates;Galletas Dulces;
399;Helado Frutado 1 L;Congelados;Helados;Lamborgini;17.9;13.1;False;Chocolates;Galletas Dulces;
400;Paletas Frutales x6;Congelados;Helados;D'Onofrio;15.9;11.5;False;Chocolates;Galletas Dulces;
401;Bombones Helados x8;Congelados;Helados;D'Onofrio;24.9;18.6;False;Chocolates;Galletas Dulces;
402;Pañales Recién Nacido x36;Bebés;Pañales;Pampers;39.9;29.8;False;Toallitas Húmedas;Fórmulas Infantiles;Accesorios para Bebé
403;Pañales Etapa 1 x48;Bebés;Pañales;Huggies;45.9;34.7;False;Toallitas Húmedas;Fórmulas Infantiles;Accesorios para Bebé
404;Pañales Etapa 2 x60;Bebés;Pañales;Pampers;58.9;44.8;True;Toallitas Húmedas;Fórmulas Infantiles;Accesorios para Bebé
405;Pañales Etapa 3 x64;Bebés;Pañales;Huggies;62.9;47.9;True;Toallitas Húmedas;Fórmulas Infantiles;Accesorios para Bebé
406;Pañales Etapa 4 x60;Bebés;Pañales;Pampers;64.9;49.5;True;Toallitas Húmedas;Fórmulas Infantiles;Accesorios para Bebé
407;Pañales Pants x52;Bebés;Pañales;Huggies;69.9;53.6;False;Toallitas Húmedas;Fórmulas Infantiles;Accesorios para Bebé
408;Pañales Premium Care x42;Bebés;Pañales;Pampers;72.9;56.1;False;Toallitas Húmedas;Fórmulas Infantiles;Accesorios para Bebé
